"TABLE","CODE","PAC1","PAC2","VOLTAGE","PHASES","SEC_PHASES","VOLTAGE_TYPE","FEEDER","TRANSFORMER_TYPE","X1","Y1","X2","Y2"
"SSDMT","12743_9303549","12743-7983868","12743-7982956",,"C","","MT","BRBBB-FC","",-49.451783385,-3.52721004,-49.451773341,-3.52610009
"SSDMT","12783_9374652","12783-8054451","12783-8058123",,"ABC","","MT","BRBBB-FC","",-49.418978696,-4.13748773899999,-49.418833324,-4.13776236899997
"SSDMT","12743_9302512","12743-7986482","12743-7984153",,"A","","MT","BRBBB-FC","",-49.535353522,-3.58151010400002,-49.534053506,-3.58154012400001
"SSDMT","12783_9373559","12783-8055225","12783-8059049",,"ABC","","MT","BRBBB-FC","",-49.429478764,-4.10809761799999,-49.429278709,-4.10847759299998
"SSDMT","12743_9303001","12743-7988071","12743-7986752",,"A","","MT","BRBBB-FC","",-49.469403457,-3.63247082499998,-49.468394705,-3.63180023299998
"SSDMT","12743_9304445","12743-7986490","12743-7986094",,"A","","MT","BRBBB-FC","",-49.525393492,-3.56698008199999,-49.525083211,-3.56647963
"SSDMT","12783_9371839","12783-8058756","12783-8054878",,"B","","MT","BRBBB-FC","",-49.448683336,-3.71113028100001,-49.447923324,-3.71167029499998
"SSDMT","12743_9305097","12743-7985806","12743-7985592",,"B","","MT","BRBBB-FC","",-49.589123278,-3.45456953199999,-49.589113426,-3.45420773699999
"SSDMT","12783_9376301","12783-8055558","12783-8058178",,"A","","MT","BRBBB-FC","",-49.433813336,-3.7710404,-49.433933407,-3.77196034899998
"SSDMT","12743_9303781","12743-7982969","12743-7986739",,"C","","MT","BRBBB-FC","",-49.429112136,-3.60110978400002,-49.429303357,-3.60198019799998
"SSDMT","12743_9303755","12743-7984445","12743-7987696",,"C","","MT","BRBBB-FC","",-49.426283293,-3.61763020699999,-49.426133303,-3.61843021099997
"SSDMT","12783_9374955","12783-8059310","12783-8053735",,"B","","MT","BRBBB-FC","",-49.498361444,-4.10448011699998,-49.497441488,-4.10420010600001
"SSDMT","12743_9305634","12743-7985111","12743-7984792",,"ABC","","MT","BRBBB-FC","",-49.551523531,-3.62550016300003,-49.552383506,-3.62531017100002
"SSDMT","12743_9305963","12743-7983218","12743-7988443",,"C","","MT","BRBBB-FC","",-49.502619358,-3.41982972300002,-49.503561551,-3.41958348499998
"SSDMT","12783_9372369","12783-8058802","12783-8058293",,"ABC","","MT","BRBBB-FC","",-49.490943468,-3.80217049399999,-49.491163465,-3.80261050000001
"SSDMT","12743_9303551","12743-7982957","12743-7988150",,"C","","MT","BRBBB-FC","",-49.451613268,-3.53053132500003,-49.451653368,-3.52947002399998
"SSDMT","12783_9375052","12783-8056369","12783-8052337",,"A","","MT","BRBBB-FC","",-49.461213396,-3.72220031500001,-49.461663421,-3.72184034999998
"SSDMT","12783_9373546","12783-8058073","12783-8058021",,"ABC","","MT","BRBBB-FC","",-49.424218756,-4.11859763400003,-49.423788695,-4.11946766599999
"SSDMT","12783_10297583","12783-8905689","12783-8904349",,"ABC","","MT","BRBBB-FC","",-49.389056545,-3.773585234,-49.389827948,-3.773700163
"SSDMT","12743_9303969","12743-7987312","12743-7984654",,"A","","MT","BRBBB-FC","",-49.531783517,-3.55816011799999,-49.531753484,-3.55706004500001
"SSDMT","12783_9375980","12783-8055672","12783-8052219",,"ABC","","MT","BRBBB-FC","",-49.540933497,-3.91437062599999,-49.540903501,-3.91525062699998
"SSDMT","12783_9374710","12783-8055982","12783-8057523",,"B","","MT","BRBBB-FC","",-49.52948348,-3.99397071300001,-49.530263523,-3.99398070500001
"SSDMT","12783_10297585","12783-8908013","12783-8905688",,"ABC","","MT","BRBBB-FC","",-49.387138397,-3.77327120699999,-49.388037735,-3.77343023499998
"SSDMT","12743_9306161","12743-7985255","12743-7988586",,"B","","MT","BRBBB-FC","",-49.571977727,-3.48445841,-49.572494611,-3.484767686
"SSDMT","12783_9376269","12783-8054530","12783-8054531",,"B","","MT","BRBBB-FC","",-49.418411642,-4.24026602399999,-49.418280745,-4.24067080999998
"SSDMT","12783_9372007","12783-8053097","12783-8057201",,"B","","MT","BRBBB-FC","",-49.41746327,-3.71916029099998,-49.416133294,-3.71840032099999
"SSDMT","12783_9371885","12783-8051859","12783-8051794",,"ABC","","MT","BRBBB-FC","",-49.490173614,-3.755819965,-49.489383391,-3.756210372
"SSDMT","12743_9302940","12743-7986921","12743-7984043",,"ABC","","MT","BRBBB-FC","",-49.588744286,-3.42048011700001,-49.589033358,-3.42034976299999
"SSDMT","12783_9372428","12783-8057189","12783-8059323",,"ABC","","MT","BRBBB-FC","",-49.470743432,-3.76440038999999,-49.469823382,-3.76453035600002
"SSDMT","12783_9376266","12783-8056318","12783-8058664",,"B","","MT","BRBBB-FC","",-49.426490902,-4.215880416,-49.427001062,-4.21697109600001
"SSDMT","12743_9301637","12743-7984752","12743-7982792",,"C","","MT","BRBBB-FC","",-49.313773171,-3.552600095,-49.312763157,-3.55316009000001
"SSDMT","12743_9302516","12743-7985971","12743-7985970",,"A","","MT","BRBBB-FC","",-49.540213502,-3.58163012699998,-49.538983487,-3.58145008100001
"SSDMT","12783_9373815","12783-8058062","12783-8054328",,"C","","MT","BRBBB-FC","",-49.411673433,-3.93438198600001,-49.411595003,-3.933950428
"SSDMT","12783_13636251","12783-11486784C","12783-11486785",,"AB","","MT","BRBBB-FC","",-49.50239992,-3.81957609599999,-49.501866969,-3.82057903100002
"SSDMT","12743_9301475","12743-7985694","12743-7987298",,"C","","MT","BRBBB-FC","",-49.342473153,-3.59781013600002,-49.341403177,-3.59770011799998
"SSDMT","12783_9375938","12783-8054123","12783-8057026",,"A","","MT","BRBBB-FC","",-49.489713465,-3.93406075399997,-49.4895635,-3.93523074699999
"SSDMT","12743_9304843","12743-7986068","12743-9813900",,"A","","MT","BRBBB-FC","",-49.588183066,-3.42210973499999,-49.588167586,-3.42201142800002
"SSDMT","12783_9371742","12783-8053051","12783-8053053",,"A","","MT","BRBBB-FC","",-49.508923432,-3.989790734,-49.508563432,-3.98957076599999
"SSDMT","12743_9305120","12743-7985729C","12743-7984751",,"C","","MT","BRBBB-FC","",-49.31736395,-3.55075111600001,-49.316763171,-3.55146008200001
"SSDMT","12783_9375732","12783-8053643","12783-8054398",,"ABC","","MT","BRBBB-FC","",-49.372690935,-4.06095999799999,-49.372130962,-4.062039986
"SSDMT","12743_9306114","12743-7985543","12743-7985544",,"C","","MT","BRBBB-FC","",-49.513252534,-3.43324017700002,-49.514278879,-3.433234906
"SSDMT","12783_9373764","12783-8054210C","12783-8053183",,"C","","MT","BRBBB-FC","",-49.45749341,-4.05322100500001,-49.457110263,-4.053249005
"SSDMT","12783_9371483","12783-8052015","12783-8059257",,"B","","MT","BRBBB-FC","",-49.466753402,-3.93824068200001,-49.465989971,-3.93809567599999
"SSDMT","12783_13975735","12783-11803995","12783-11803998",,"A","","MT","BRBBB-FC","",-49.447330173,-3.80688589599998,-49.446203589,-3.80714897299998
"SSDMT","12743_9302397","12743-7985078","12743-7983738",,"ABC","","MT","BRBBB-FC","",-49.598503598,-3.56995008500002,-49.598873607,-3.56968013599999
"SSDMT","12743_9304016","12743-7986370","12743-7983155",,"B","","MT","BRBBB-FC","",-49.60351362,-3.44297995400001,-49.603533588,-3.44267989299999
"SSDMT","12783_9375332","12783-8057410","12783-8054501",,"B","","MT","BRBBB-FC","",-49.459783016,-4.047631169,-49.459933346,-4.04800088799999
"SSDMT","12783_9371143","12783-8053929","12783-8054754",,"B","","MT","BRBBB-FC","",-49.434281361,-4.24569028899998,-49.434661311,-4.24614061199998
"SSDMT","12743_9304714","12743-7987579","12743-7985852",,"C","","MT","BRBBB-FC","",-49.509413478,-3.64497020300001,-49.508704453,-3.64576018600002
"SSDMT","12783_9373447","12783-8058417C","12783-8055167",,"B","","MT","BRBBB-FC","",-49.493902691,-4.06110145399998,-49.495431436,-4.06192994399998
"SSDMT","12783_9374331","12783-8055307","12783-8052339",,"A","","MT","BRBBB-FC","",-49.469273397,-3.71607035400001,-49.469933349,-3.71545028700001
"SSDMT","12783_9373492","12783-8055786","12783-8055781",,"B","","MT","BRBBB-FC","",-49.432311242,-4.20473046000001,-49.433191318,-4.20525042399998
"SSDMT","12783_9376447","12783-8057661","12783-8052669",,"C","","MT","BRBBB-FC","",-49.561817289,-3.83132510600001,-49.562229564,-3.83181978900001
"SSDMT","12783_9376130","12783-8055234","12783-8058423",,"ABC","","MT","BRBBB-FC","",-49.519028068,-4.00796130700002,-49.519436873,-4.00834066200002
"SSDMT","12783_9373362","12783-8052367","12783-8058835",,"ABC","","MT","BRBBB-FC","",-49.523223437,-3.97424074700001,-49.522823456,-3.97503073799999
"SSDMT","12783_9375167","12783-8056052","12783-8058160",,"A","","MT","BRBBB-FC","",-49.554153499,-3.86938059099998,-49.554893515,-3.86909054699998
"SSDMT","12783_9375555","12783-8055262","12783-8054394",,"ABC","","MT","BRBBB-FC","",-49.412939778,-4.00041456899999,-49.411819752,-4.00030459599998
"SSDMT","12783_14350308","12783-12165766","12783-12165767",,"B","","MT","BRBBB-FC","",-49.371152966,-3.921404602,-49.370764093,-3.92228103999997
"SSDMT","12743_9305031","12743-7986736","12743-7986562",,"C","","MT","BRBBB-FC","",-49.452003337,-3.58790010600001,-49.45180353,-3.58896004799999
"SSDMT","12783_9373391","12783-8052429","12783-8055157",,"B","","MT","BRBBB-FC","",-49.510691474,-4.03917988000001,-49.511771459,-4.03972983199998
"SSDMT","12783_9374475","12783-8058291","12783-8052998",,"A","","MT","BRBBB-FC","",-49.427403361,-3.77094044299997,-49.427573296,-3.77051036900002
"SSDMT","12743_9305271","12743-7985004","12743-7983902",,"ABC","","MT","BRBBB-FC","",-49.500693406,-3.61918014600002,-49.500253474,-3.61843022099998
"SSDMT","12783_9372181","12783-8053148","12783-8057235",,"ABC","","MT","BRBBB-FC","",-49.509833405,-3.83479054200001,-49.510063424,-3.83517051600001
"SSDMT","12743_9302253","12743-7986431","12743-7983802",,"ABC","","MT","BRBBB-FC","",-49.536543512,-3.626780397,-49.536513518,-3.62584022099998
"SSDMT","12783_9375042","12783-8059203","12783-8053157",,"B","","MT","BRBBB-FC","",-49.365709628,-3.97266452100001,-49.365559637,-3.97196454900001
"SSDMT","12783_9372583","12783-8057266","12783-8052232",,"ABC","","MT","BRBBB-FC","",-49.535103537,-3.85735049700003,-49.53550356,-3.85763046699998
"SSDMT","12783_9375936","12783-8056337","12783-8054125",,"A","","MT","BRBBB-FC","",-49.498663444,-3.93850074699998,-49.498353507,-3.93744070399998
"SSDMT","12783_9372205","12783-8058312","12783-8052204",,"ABC","","MT","BRBBB-FC","",-49.523013479,-3.84874049899997,-49.523383455,-3.84900052199998
"SSDMT","12743_14013754","12743-11841359","12743-11841360",,"BC","","MT","BRBBB-FC","",-49.486961904,-3.34891436999999,-49.487778715,-3.34872188000003
"SSDMT","12783_9374034","12783-8059031","12783-8057333",,"C","","MT","BRBBB-FC","",-49.402391023,-3.91204947799997,-49.40147086,-3.91121075199999
"SSDMT","12783_13974521","12783-11802791","12783-11802792",,"A","","MT","BRBBB-FC","",-49.384959604,-3.86294817300001,-49.38579681,-3.86301307299999
"SSDMT","12783_9371629","12783-8052983","12783-8059259",,"A","","MT","BRBBB-FC","",-49.511563453,-3.87555055899998,-49.510983475,-3.87556056900002
"SSDMT","12783_9370975","12783-8053306","12783-8056987",,"B","","MT","BRBBB-FC","",-49.372589619,-3.917234296,-49.371549639,-3.917054296
"SSDMT","12743_9305450","12743-7988256","12743-7983188",,"C","","MT","BRBBB-FC","",-49.5708235,-3.673670238,-49.57179353,-3.67422023300003
"SSDMT","12743_9302706","12743-7987498","12743-7986603",,"ABC","","MT","BRBBB-FC","",-49.552883474,-3.52651007999998,-49.552873497,-3.52557001899999
"SSDMT","12783_9376372","12783-8052663","12783-8052664",,"C","","MT","BRBBB-FC","",-49.54166963,-3.83732445200002,-49.542613886,-3.837050406
"SSDMT","12743_13992081","12743-11820311","12743-11820312",,"BC","","MT","BRBBB-FC","",-49.540326156,-3.350190172,-49.540799625,-3.34954796199997
"SSDMT","12743_9302355","12743-7983747","12743-7983746",,"A","","MT","BRBBB-FC","",-49.57928387,-3.59913045899998,-49.579713574,-3.599850145
"SSDMT","12783_9375703","12783-8056378","12783-8054011",,"A","","MT","BRBBB-FC","",-49.447651056,-3.67292871699999,-49.448131068,-3.673378662
"SSDMT","12783_9372200","12783-8054964","12783-8053406",,"ABC","","MT","BRBBB-FC","",-49.521083421,-3.84726053999998,-49.521483438,-3.84759052499999
"SSDMT","12743_9302116","12743-7983076","12743-7986039",,"ABC","","MT","BRBBB-FC","",-49.534673445,-3.71833028700001,-49.534613459,-3.71742036000001
"SSDMT","12743_14014927","12743-11842509","12743-11842510",,"BC","","MT","BRBBB-FC","",-49.452035016,-3.272663884,-49.451630372,-3.27276954799999
"SSDMT","12783_9375142","12783-8058153","12783-8057545",,"B","","MT","BRBBB-FC","",-49.38302968,-3.98091456899999,-49.38238983,-3.98011451399998
"SSDMT","12743_14015323","12743-11842894","12743-11842895",,"BC","","MT","BRBBB-FC","",-49.460968888,-3.250136226,-49.460550252,-3.24977354399999
"SSDMT","12783_9376346","12783-8051828","12783-8051799",,"ABC","","MT","BRBBB-FC","",-49.50872351,-3.74661061400002,-49.507913471,-3.74696040399999
"SSDMT","12743_9304819","12743-7985432","12743-7988390",,"C","","MT","BRBBB-FC","",-49.516379918,-3.51880470100002,-49.516353667,-3.51850042000001
"SSDMT","12783_9374085","12783-8053543","12783-8055144",,"A","","MT","BRBBB-FC","",-49.401011003,-4.01347982200002,-49.401511028,-4.01321981000001
"SSDMT","12743_9304649","12743-7985411","12743-7985842",,"C","","MT","BRBBB-FC","",-49.518053416,-3.67282026200002,-49.516963472,-3.67269029400001
"SSDMT","12743_9305295","12743-7986317","12743-7983899",,"A","","MT","BRBBB-FC","",-49.475453099,-3.64196991599999,-49.475382795,-3.64090046000001
"SSDMT","12783_9373757","12783-8057843C","12783-8052284",,"A","","MT","BRBBB-FC","",-49.43376915,-4.09963718400002,-49.433048763,-4.099437626
"SSDMT","12783_9375543","12783-8056425","12783-8057883",,"B","","MT","BRBBB-FC","",-49.371019593,-3.94367438500001,-49.370439572,-3.94439444599999
"SSDMT","12743_9305699","12743-7985936","12743-7985300",,"C","","MT","BRBBB-FC","",-49.543864032,-3.72583004199998,-49.544639853,-3.72628649799998
"SSDMT","12743_9304820","12743-7985432","12743-7985429",,"C","","MT","BRBBB-FC","",-49.516379918,-3.51880470100002,-49.51641342,-3.51919002699998
"SSDMT","12743_9301916","12743-7982908","12743-7986627",,"C","","MT","BRBBB-FC","",-49.477473381,-3.519240061,-49.47714339,-3.51915007700001
"SSDMT","12743_9301935","12743-7987050","12743-7988175",,"C","","MT","BRBBB-FC","",-49.434793317,-3.52065037400001,-49.434082185,-3.51926043600002
"SSDMT","12743_9303277","12743-7987012","12743-7987011",,"C","","MT","BRBBB-FC","",-49.476763388,-3.49329004100002,-49.476613391,-3.49243000199999
"SSDMT","12783_9376270","12783-8054531","12783-8056239",,"B","","MT","BRBBB-FC","",-49.418280745,-4.24067080999998,-49.418178426,-4.24106035300002
"SSDMT","12743_9303139","12743-7983033","12743-7986205",,"C","","MT","BRBBB-FC","",-49.49861375,-3.56078133,-49.498733458,-3.56034009400003
"SSDMT","12743_14013284","12743-11840864","12743-11840874",,"BC","","MT","BRBBB-FC","",-49.497250621,-3.37273967099998,-49.496709262,-3.37349289399998
"SSDMT","12743_14656031","12743-12451372","12743-12451370",,"C","","MT","BRBBB-FC","",-49.465541944,-3.55869074600002,-49.465292388,-3.55876190999999
"SSDMT","12783_9373530","12783-8052821","12783-8059127",,"ABC","","MT","BRBBB-FC","",-49.417378617,-4.132197658,-49.41699867,-4.13285770200002
"SSDMT","12783_9375002","12783-8059186","12783-8056226",,"B","","MT","BRBBB-FC","",-49.480161364,-4.12608014800003,-49.479365541,-4.12568190299999
"SSDMT","12743_9302606","12743-7986879","12743-7983788",,"C","","MT","BRBBB-FC","",-49.619133558,-3.62044986400002,-49.619993547,-3.619599833
"SSDMT","12743_9306038","12743-7983248","12743-7987781",,"B","","MT","BRBBB-FC","",-49.572538737,-3.49012247100001,-49.573473839,-3.48980291700002
"SSDMT","12783_9375783","12783-8052828","12783-8058496",,"B","","MT","BRBBB-FC","",-49.435509666,-4.017454757,-49.43471979,-4.018594533
"SSDMT","12783_9371256","12783-8053993","12783-8058857",,"ABC","","MT","BRBBB-FC","",-49.470843268,-3.73872033100002,-49.470353388,-3.73802039399999
"SSDMT","12783_9376398","12783-8051812","12783-8051757",,"ABC","","MT","BRBBB-FC","",-49.521583603,-3.74010041100001,-49.520893473,-3.740460369
"SSDMT","12783_9373846","12783-8055127","12783-8052408",,"BC","","MT","BRBBB-FC","",-49.405347675,-3.99482611100001,-49.405521182,-3.99447756299998
"SSDMT","12743_9303163","12743-7986211","12743-7983036",,"C","","MT","BRBBB-FC","",-49.488193413,-3.57782010599999,-49.488863414,-3.577240147
"SSDMT","12783_9375646","12783-8053338","12783-8054973",,"B","","MT","BRBBB-FC","",-49.502093467,-3.80991045500002,-49.502123491,-3.80900051499998
"SSDMT","12783_9376025","12783-8056049","12783-8053762",,"ABC","","MT","BRBBB-FC","",-49.543433483,-3.868250585,-49.543413501,-3.86872056800001
"SSDMT","12743_9304468","12743-7986120","12743-7983541",,"C","","MT","BRBBB-FC","",-49.562093069,-3.42963060699998,-49.562972995,-3.42932913599998
"SSDMT","12783_9373285","12783-8055151","12783-8055149",,"B","","MT","BRBBB-FC","",-49.404238678,-4.15871773999999,-49.403778677,-4.15966780700001
"SSDMT","12743_9305085","12743-7983089","12743-7984286",,"ABC","","MT","BRBBB-FC","",-49.559193517,-3.44506994,-49.560093541,-3.445060001
"SSDMT","12743_9303757","12743-7982931","12743-7984445",,"C","","MT","BRBBB-FC","",-49.426223316,-3.61676020099998,-49.426283293,-3.61763020699999
"SSDMT","12743_9301589","12743-7988509","12743-7982783",,"C","","MT","BRBBB-FC","",-49.322343143,-3.571140136,-49.322563207,-3.57069010200001
"SSDMT","12783_9375763","12783-8053502","12783-8058975",,"B","","MT","BRBBB-FC","",-49.297210691,-4.13016029200003,-49.296750745,-4.13105029899998
"SSDMT","12743_14014160","12743-11841735","12743-11841764",,"BC","","MT","BRBBB-FC","",-49.472671266,-3.30530868900001,-49.471940982,-3.30510623599997
"SSDMT","12743_14239232","12743-12057965","12743-12057966",,"C","","MT","BRBBB-FC","",-49.573981976,-3.396291491,-49.574963484,-3.39592213200001
"SSDMT","12743_9305101","12743-7984634","12743-7984057",,"ABC","","MT","BRBBB-FC","",-49.552483374,-3.49325016699999,-49.552463585,-3.49241934299999
"SSDMT","12743_13992156","12743-11820385","12743-11820386",,"BC","","MT","BRBBB-FC","",-49.53684937,-3.32711372,-49.537556767,-3.32691762100001
"SSDMT","12783_9371230","12783-8057934","12783-8058706",,"B","","MT","BRBBB-FC","",-49.477883374,-3.73263032900002,-49.478713417,-3.731790338
"SSDMT","12783_9370802","12783-8058523","12783-8052851",,"B","","MT","BRBBB-FC","",-49.405639151,-4.07576435499999,-49.405149776,-4.07667477500001
"SSDMT","12743_9306082","12743-7985564","12743-7987669",,"B","","MT","BRBBB-FC","",-49.556224289,-3.51946294800001,-49.556239761,-3.51929375700001
"SSDMT","12743_9301668","12743-7984758C","12743-7987443",,"C","","MT","BRBBB-FC","",-49.468293893,-3.559961348,-49.468743656,-3.56100113600002
"SSDMT","12783_9373402","12783-8055898","12783-8057452",,"B","","MT","BRBBB-FC","",-49.509793881,-4.029516575,-49.509560954,-4.02999562500003
"SSDMT","12743_14239249","12743-12057982","12743-12057983",,"C","","MT","BRBBB-FC","",-49.56459452,-3.39682922899999,-49.565422246,-3.396993259
"SSDMT","12743_9302822","12743-7985044C","12743-7984051",,"B","","MT","BRBBB-FC","",-49.561294267,-3.48158946799998,-49.561383506,-3.48072995799998
"SSDMT","12743_9305617","12743-7985003","12743-7983046",,"C","","MT","BRBBB-FC","",-49.562243479,-3.710091476,-49.563363492,-3.70943027800001
"SSDMT","12783_9374451","12783-8059154C","12783-8053787",,"A","","MT","BRBBB-FC","",-49.48405337,-3.98474067900003,-49.484310451,-3.98425408399999
"SSDMT","12783_9375508","12783-8052153","12783-8058893",,"A","","MT","BRBBB-FC","",-49.487523381,-3.82056047100002,-49.487003401,-3.82150046800001
"SSDMT","12743_9304628","12743-7985836C","12743-7983563",,"B","","MT","BRBBB-FC","",-49.588972508,-3.41935967799998,-49.589183573,-3.41860985699998
"SSDMT","12743_9301954","12743-7988106","12743-7982814",,"ABC","","MT","BRBBB-FC","",-49.594613552,-3.80242049100002,-49.595263564,-3.80318045500002
"SSDMT","12783_9371473","12783-8057021","12783-8052974",,"B","","MT","BRBBB-FC","",-49.470823431,-3.92782061700001,-49.470643427,-3.92881066199999
"SSDMT","12783_9371842","12783-8055391","12783-8054872",,"B","","MT","BRBBB-FC","",-49.446223334,-3.71358029999999,-49.446313377,-3.71398036800002
"SSDMT","12783_9375863","12783-8058526","12783-8052854",,"B","","MT","BRBBB-FC","",-49.40079966,-4.08540481699998,-49.40044987,-4.08608490300003
"SSDMT","12783_9374279","12783-8054028","12783-8054027",,"A","","MT","BRBBB-FC","",-49.441174058,-3.66472124900002,-49.440193369,-3.66438021800002
"SSDMT","12743_9303944","12743-7984650","12743-7987307",,"C","","MT","BRBBB-FC","",-49.484193432,-3.70070028800001,-49.483533382,-3.699960277
"SSDMT","12743_14557094","12743-12357296","12743-12357294",,"C","","MT","BRBBB-FC","",-49.431904958,-3.62492821299998,-49.431786492,-3.62576906200002
"SSDMT","12743_9301997","12743-7983966","12743-7986695",,"C","","MT","BRBBB-FC","",-49.539873495,-3.72914035399998,-49.540463496,-3.72838035299998
"SSDMT","12743_9302771","12743-7986063","12743-7986284",,"A","","MT","BRBBB-FC","",-49.51247347,-3.45679994099999,-49.511943417,-3.45572993000002
"SSDMT","12783_9371433","12783-8058705","12783-8053976",,"C","","MT","BRBBB-FC","",-49.41063094,-3.69194877199999,-49.411380937,-3.69100878
"SSDMT","12743_9301507","12743-7984732","12743-7985707",,"C","","MT","BRBBB-FC","",-49.327941602,-3.59068310999999,-49.327623169,-3.58979014800002
"SSDMT","12783_9374256","12783-8051785","12783-8051818",,"ABC","","MT","BRBBB-FC","",-49.547825182,-3.75148418999999,-49.547393418,-3.75098035000002
"SSDMT","12783_11536289","12783-9813891C","12783-8057123",,"B","","MT","BRBBB-FC","",-49.47637584,-3.87431646099998,-49.475843403,-3.87403056800002
"SSDMT","12743_9304540","12743-7985395","12743-7983550",,"BC","","MT","BRBBB-FC","",-49.53517234,-3.37341203300002,-49.534370184,-3.37320817800003
"SSDMT","12783_9374408","12783-8057627","12783-8057628",,"B","","MT","BRBBB-FC","",-49.530761326,-4.05145043599998,-49.531191318,-4.05088072699999
"SSDMT","12783_9375574","12783-8053081","12783-8057600",,"A","","MT","BRBBB-FC","",-49.425933325,-3.658040234,-49.425140203,-3.65796282600002
"SSDMT","12743_9303294","12743-7986624","12743-7987005",,"C","","MT","BRBBB-FC","",-49.478353376,-3.51200998000002,-49.47872342,-3.51093003
"SSDMT","12783_9374917","12783-8059303","12783-8056080",,"A","","MT","BRBBB-FC","",-49.472633353,-3.82135049800002,-49.471703418,-3.82128046700001
"SSDMT","12743_13992072","12743-11820302","12743-11820303",,"BC","","MT","BRBBB-FC","",-49.541289936,-3.35789515200003,-49.541212693,-3.35727824700001
"SSDMT","12783_9376342","12783-8051795","12783-8051823",,"ABC","","MT","BRBBB-FC","",-49.512723463,-3.74454041500002,-49.511973414,-3.74498038899998
"SSDMT","12783_9374669","12783-8056598C","12783-8059157",,"B","","MT","BRBBB-FC","",-49.363039605,-4.16270515299999,-49.364109681,-4.16323514099997
"SSDMT","12783_9374265","12783-8051793","12783-8051764",,"ABC","","MT","BRBBB-FC","",-49.558993515,-3.764040104,-49.558423434,-3.76338092899999
"SSDMT","12783_9375186","12783-8053164","12783-8059320",,"B","","MT","BRBBB-FC","",-49.413573322,-3.75614035900003,-49.413413334,-3.75510042799999
"SSDMT","12783_9370794","12783-8057766","12783-8054714",,"B","","MT","BRBBB-FC","",-49.401759638,-4.08343464500001,-49.401269553,-4.08442500199999
"SSDMT","12743_9304365","12743-7983586","12743-7987604",,"B","","MT","BRBBB-FC","",-49.621373349,-3.81255040100001,-49.621663703,-3.81166036299999
"SSDMT","12743_14015268","12743-11842840","12743-11842844",,"BC","","MT","BRBBB-FC","",-49.449292834,-3.26288955699999,-49.448907514,-3.26342303799998
"SSDMT","12743_9301535","12743-7984736C","12743-7985711",,"C","","MT","BRBBB-FC","",-49.327953171,-3.59723018199998,-49.3270334,-3.596590134
"SSDMT","12783_10297952","12783-8902218","12783-8902001",,"A","","MT","BRBBB-FC","",-49.379414139,-3.78812575799998,-49.379178947,-3.78945351099998
"SSDMT","12743_9302239","12743-7987527","12743-7982896",,"ABC","","MT","BRBBB-FC","",-49.534153449,-3.63499020299997,-49.534283442,-3.63454020299997
"SSDMT","12743_9304590","12743-7986390","12743-7983299",,"BC","","MT","BRBBB-FC","",-49.546078303,-3.37961927600003,-49.545820079,-3.378872296
"SSDMT","12783_9371753","12783-8055346","12783-8054842",,"A","","MT","BRBBB-FC","",-49.503353478,-3.98243075900001,-49.502193467,-3.98240069899998
"SSDMT","12743_9304080","12743-7984660","12743-7986530",,"A","","MT","BRBBB-FC","",-49.556673589,-3.49258963400001,-49.557734149,-3.49268976000002
"SSDMT","12743_13992479","12743-11820654","12743-11820655",,"BC","","MT","BRBBB-FC","",-49.530000589,-3.28373412799999,-49.529874653,-3.283089706
"SSDMT","12743_9303905","12743-7984065","12743-7986807",,"C","","MT","BRBBB-FC","",-49.5078334,-3.71030029399998,-49.506843414,-3.710130311
"SSDMT","12743_9303434","12743-7987021","12743-7988146",,"C","","MT","BRBBB-FC","",-49.439113317,-3.49458996499999,-49.43847266,-3.49373888299999
"SSDMT","12783_9374133","12783-8054012","12783-8057061",,"C","","MT","BRBBB-FC","",-49.422629984,-3.673567698,-49.422037788,-3.67365364699998
"SSDMT","12743_9304616","12743-7983302","12743-7985405",,"B","","MT","BRBBB-FC","",-49.587363684,-3.42002974299999,-49.586983801,-3.42020979500001
"SSDMT","12783_9372995","12783-8057130","12783-8054998",,"B","","MT","BRBBB-FC","",-49.484463397,-3.88888058999999,-49.484543431,-3.88793059599999
"SSDMT","12783_9373807","12783-8055789","12783-8055189",,"C","","MT","BRBBB-FC","",-49.408170715,-3.92696438299998,-49.407350714,-3.92616409999999
"SSDMT","12783_9374479","12783-8058688","12783-8057474",,"A","","MT","BRBBB-FC","",-49.543053453,-3.87481072700001,-49.542666852,-3.87483746300001
"SSDMT","12743_9304471","12743-7985814","12743-7986116",,"BC","","MT","BRBBB-FC","",-49.559122945,-3.43078112400002,-49.560094654,-3.43038990399998
"SSDMT","12783_9376035","12783-8054832C","12783-8055339",,"B","","MT","BRBBB-FC","",-49.54086351,-3.92711071999997,-49.541853523,-3.92710069700001
"SSDMT","12743_9306137","12743-7984865C","12743-7983627",,"C","","MT","BRBBB-FC","",-49.51011011,-3.43443820099998,-49.510851327,-3.434616533
"SSDMT","12743_9301431","12743-7984409","12743-7982761",,"C","","MT","BRBBB-FC","",-49.362153273,-3.60806013299998,-49.362373261,-3.60700020500002
"SSDMT","12783_9374544","12783-8057511","12783-8055972",,"B","","MT","BRBBB-FC","",-49.383309679,-4.13485501399998,-49.384449758,-4.13541504199998
"SSDMT","12783_9370703","12783-8056776","12783-8052834",,"B","","MT","BRBBB-FC","",-49.422049673,-4.042774474,-49.421670347,-4.04352379900001
